target_kind,target,feature_set,model,split,stratum,stratum_value,n,mae,rmse,r2,bias,nrmse_sd,mape
strict,volume,F_now,lightgbm,valid,crop,芸豆,250,0.03776630495239494,0.054340452644554386,0.5154881478461347,-0.012810667962651397,0.6946753232591825,
strict,volume,F_now,lightgbm,valid,crop,芹菜,250,0.035716384460712125,0.05009475494477905,0.6120953640981147,-0.00686311483945321,0.6215730185249982,
strict,volume,F_now,lightgbm,valid,crop,茄子,250,0.0375899997357084,0.05097735273487259,0.058101699533437134,-0.012703923720586617,0.9685714776229458,
strict,volume,F_now,lightgbm,valid,crop,西红柿,250,0.039002848452216694,0.048953483621194074,0.4886113025177574,0.005562723277828621,0.7136828025757055,
strict,volume,F_now,lightgbm,valid,crop,青椒,250,0.045072259142253976,0.06315793503359741,0.2797845724583701,-0.00651276323168583,0.8469560589732289,
strict,volume,F_now,lightgbm,valid,crop,韭菜,250,0.04012769147235943,0.05548266349161971,0.6578543173275602,-0.018377310613442867,0.5837611668668533,
strict,volume,F_now,lightgbm,valid,crop,黄瓜,250,0.0389701588969342,0.0590110799792225,-0.15994562330974293,-0.011602995687037062,1.0748515436173054,
strict,volume,F_now,lightgbm,valid,season,冬(12-2),640,0.0641945149405099,0.08210250345904607,0.6163934209996111,-0.04575901541597802,0.6188757498243899,
strict,volume,F_now,lightgbm,valid,season,夏(6-8),620,0.03115623901262714,0.04065107268790364,0.7888601018674648,0.004792110856975494,0.45912890337000206,
strict,volume,F_now,lightgbm,valid,season,春(3-5),600,0.02811762528240166,0.038504815490963004,0.8482351462100494,0.0028916521666263045,0.3892453112973454,
strict,volume,F_now,lightgbm,valid,season,秋(9-11),640,0.030693954081339746,0.039298957098721186,0.7600710647189681,-0.0013310845966910422,0.48944258735796103,
strict,volume,F_now,lightgbm,valid,period,normal,2360,0.039185584086768525,0.05447027498342289,0.7320722449829892,-0.011010762659599866,0.5175077065196787,
strict,volume,F_now,lightgbm,valid,period,extreme,140,0.03170060776057049,0.0391452892937424,0.7875300471188422,0.003955970713200511,0.4592954499672058,
strict,volume,F_now,lightgbm,valid,overall,all,2500,0.03876642541250144,0.05372774008394998,0.7345955778986618,-0.010172625590723046,0.5150711216254485,
hist,price,F_wx,baseline_mean,test,crop,土豆,175,0.6260343707641476,0.8164446999363332,-0.993324499575936,0.5763460822452968,1.4078118034254696,
hist,price,F_wx,baseline_mean,test,crop,尖椒,175,0.6429814447418598,0.9952314979131045,-0.3591813039752121,-0.5116138323507845,1.1625035714640977,
hist,price,F_wx,baseline_mean,test,crop,甘蓝,175,0.6263350928671801,0.7374705518689382,-0.3238960003354736,0.3647711988864522,1.1473146387689632,
hist,price,F_wx,baseline_mean,test,crop,芸豆,175,0.5707155522683544,0.7191827678569142,-0.3667633736571132,0.3725508737015521,1.165741522480955,
hist,price,F_wx,baseline_mean,test,crop,芹菜,175,0.34594749546525366,0.44607684931589775,-0.07976747083823565,-0.12124322389495144,1.0361454391179235,
hist,price,F_wx,baseline_mean,test,crop,茄子,175,0.5558819417184658,0.7065675656250212,-0.005816056472204512,0.05372899570684938,1.0000342674876228,
hist,price,F_wx,baseline_mean,test,crop,西红柿,175,0.724168884073048,1.1448170803271052,-0.14316060742698378,-0.4051298482019561,1.0661276945557832,
hist,price,F_wx,baseline_mean,test,crop,青椒,175,0.44148453527915177,0.6083248448014477,-0.07804027892485088,0.1636731597268752,1.0353164003142064,
hist,price,F_wx,baseline_mean,test,crop,韭菜,175,0.8659929427642518,1.1055110889697024,-1.1679364694276635,-0.8114269678709466,1.4681785521628266,
hist,price,F_wx,baseline_mean,test,crop,黄瓜,175,0.9966525997592337,1.2956665137042216,-0.552151751380787,-0.7727791072327289,1.2422891421893165,
hist,price,F_wx,baseline_mean,test,season,冬(12-2),370,1.1027310772078305,1.368285865744317,-1.1212455258111564,-0.880703448025388,1.4544801235477405,
hist,price,F_wx,baseline_mean,test,season,夏(6-8),650,0.46902431261455113,0.6793411102460911,-0.15167652832283585,-0.026536691026842345,1.0723361032247596,
hist,price,F_wx,baseline_mean,test,season,春(3-5),630,0.5816003020169624,0.7764849338077355,-0.4248563604327167,0.2073595376341035,1.1927257369865567,
hist,price,F_wx,baseline_mean,test,season,秋(9-11),100,0.40049608410623805,0.5205926202887196,-0.22278877833822786,0.2152614910259604,1.1002549207137615,
hist,price,F_wx,baseline_mean,test,period,normal,1450,0.6506328952294795,0.9036420601437573,-0.20616604549003426,-0.1292415444323528,1.0978771364947775,
hist,price,F_wx,baseline_mean,test,period,extreme,300,0.5863880078830677,0.8477734671970222,-0.14057428517010262,-0.01182075899282759,1.0661952780265922,
hist,price,F_wx,baseline_mean,test,overall,all,1750,0.6396194859700947,0.8943124944905096,-0.19208446327515816,-0.1091122669284342,1.0915142106969047,
hist,price,F_wx,baseline_seasonal_naive,test,crop,土豆,175,0.6764293127069066,0.9698330317236512,-1.8126675318771412,0.39808523526099,1.6723023488534305,
hist,price,F_wx,baseline_seasonal_naive,test,crop,尖椒,175,0.8309115339723017,1.2061959725582905,-0.9964797757192307,-0.5310103619545776,1.4089255906036975,
hist,price,F_wx,baseline_seasonal_naive,test,crop,甘蓝,175,0.8645794471568352,1.1239432159436074,-2.0750575251449743,0.3911587647087359,1.7485667753501526,
hist,price,F_wx,baseline_seasonal_naive,test,crop,芸豆,175,0.8525001523767519,1.0855515381602425,-2.1139790078119596,0.3336672712455346,1.759597920563966,
hist,price,F_wx,baseline_seasonal_naive,test,crop,芹菜,175,0.5926383152430872,0.7147637232099402,-1.772272234277843,-0.13008737414855942,1.6602501855604168,
hist,price,F_wx,baseline_seasonal_naive,test,crop,茄子,175,0.7961636135108928,1.0219367963989407,-1.104065438674564,0.20429609236041993,1.4463893692904495,
hist,price,F_wx,baseline_seasonal_naive,test,crop,西红柿,175,0.8636823737249432,1.2443092079290092,-0.35049095465462843,-0.32104425690168203,1.1587811974161355,
hist,price,F_wx,baseline_seasonal_naive,test,crop,青椒,175,0.5773273510453368,0.8187067788324925,-0.9526331245020154,0.23090683060620049,1.3933683005341528,
hist,price,F_wx,baseline_seasonal_naive,test,crop,韭菜,175,1.0539045916148078,1.2837981114619426,-1.923572107384175,-0.8781925613112536,1.7049533662409257,
hist,price,F_wx,baseline_seasonal_naive,test,crop,黄瓜,175,1.128653799835473,1.4115723003614593,-0.8422729057526388,-0.7767407928109595,1.3534199762104449,
hist,price,F_wx,baseline_seasonal_naive,test,season,冬(12-2),370,1.2524940494948638,1.5806184993140486,-1.8306839265913597,-1.0735690580641213,1.6801885101060725,
hist,price,F_wx,baseline_seasonal_naive,test,season,夏(6-8),650,0.6405631955568665,0.8729651561900769,-0.9017286156620465,-0.06741825000215482,1.3779705654803582,
hist,price,F_wx,baseline_seasonal_naive,test,season,春(3-5),630,0.7947065975493878,1.0192323097258265,-1.454999359359761,0.38252614167956184,1.5655997365162735,
hist,price,F_wx,baseline_seasonal_naive,test,season,秋(9-11),100,0.6098430407660671,0.8356956612787647,-2.1510240977245374,0.1123274296160003,1.7662145556945488,
hist,price,F_wx,baseline_seasonal_naive,test,period,normal,1450,0.8318452639128344,1.1164361567514878,-0.8411196392105074,-0.1322787253516229,1.3564106684659676,
hist,price,F_wx,baseline_seasonal_naive,test,period,extreme,300,0.7842090109472468,1.0594290970718565,-0.781179665907727,0.009953166648172569,1.3323822275738677,
hist,price,F_wx,baseline_seasonal_naive,test,overall,all,1750,0.8236790491187337,1.1068720553406843,-0.8260946217450298,-0.10789611529451515,1.3509445359096106,
hist,price,F_wx,baseline_persistence,test,crop,土豆,175,0.09004222220386862,0.138697568417983,0.9424742683521036,-0.005506047016135467,0.239158970522406,
hist,price,F_wx,baseline_persistence,test,crop,尖椒,175,0.10695768850362132,0.16749534234968302,0.9615023130416921,0.01260061640474429,0.19564687622267063,
hist,price,F_wx,baseline_persistence,test,crop,甘蓝,175,0.08966763927820963,0.14734437635053207,0.9471516255132464,0.012868479786483008,0.22922998009728282,
hist,price,F_wx,baseline_persistence,test,crop,芸豆,175,0.13659539023162323,0.19400782826210924,0.9005388915870702,0.005460622784671885,0.31447219149234595,
hist,price,F_wx,baseline_persistence,test,crop,芹菜,175,0.09509812572710617,0.15343524119868093,0.8722499404569131,0.00868216676860099,0.35639873625314766,
hist,price,F_wx,baseline_persistence,test,crop,茄子,175,0.1284289859636218,0.20396786060124128,0.9161825102009062,0.018624350469498875,0.288684140046743,
hist,price,F_wx,baseline_persistence,test,crop,西红柿,175,0.1004650127027848,0.15295607883949983,0.9795934995562359,0.01781711286384096,0.1424425914879387,
hist,price,F_wx,baseline_persistence,test,crop,青椒,175,0.11274825363024596,0.2081136066752493,0.8738274642862022,0.00461950122792008,0.35419140276894534,
hist,price,F_wx,baseline_persistence,test,crop,韭菜,175,0.1396235385159799,0.20368423025246457,0.9264072287780124,0.007445875204480776,0.27050368038294625,
hist,price,F_wx,baseline_persistence,test,crop,黄瓜,175,0.21264379245532056,0.3264053967059912,0.9014940709646909,0.0029930306856941614,0.31295852442815836,
hist,price,F_wx,baseline_persistence,test,season,冬(12-2),370,0.1696162285752202,0.262279927654693,0.9220587497185799,0.0218611236089297,0.27880207720465866,
hist,price,F_wx,baseline_persistence,test,season,夏(6-8),650,0.11358040486358238,0.1889095317103384,0.9109441474941277,0.0011677663457344747,0.2981926281818803,
hist,price,F_wx,baseline_persistence,test,season,春(3-5),630,0.10309635787633865,0.15832532523422765,0.9407612622515631,0.01218865463012468,0.24319685032084418,
hist,price,F_wx,baseline_persistence,test,season,秋(9-11),100,0.1061139041591348,0.1788855993844144,0.8556202815418207,-0.01545517170545025,0.37806867269531547,
hist,price,F_wx,baseline_persistence,test,period,normal,1450,0.11986183156424575,0.19032764262418825,0.9464920932449399,0.010251610740528452,0.2312379829318735,
hist,price,F_wx,baseline_persistence,test,period,extreme,300,0.12782569281336847,0.2244658851305443,0.920041502297112,0.0003872117756622158,0.2822976609488852,
hist,price,F_wx,baseline_persistence,test,overall,all,1750,0.12122706492123819,0.19660136145322618,0.9423895227469679,0.008560570917979954,0.2399532391536237,
hist,price,F_wx,elasticnet,test,crop,土豆,175,0.7426204709718172,0.9818688712830729,-1.882912356388386,0.6991114119174774,1.693055985930394,
hist,price,F_wx,elasticnet,test,crop,尖椒,175,0.7079695073874055,1.0329500838802015,-0.4641576385743216,-0.22900616479701125,1.2065616534171613,
hist,price,F_wx,elasticnet,test,crop,甘蓝,175,0.861915153157709,1.001195540349905,-1.440070176676599,0.6464611677545476,1.557602939944632,
hist,price,F_wx,elasticnet,test,crop,芸豆,175,0.8577201257935647,1.0187771058422026,-1.7426673729648008,0.6546849197261294,1.6513615558006762,
hist,price,F_wx,elasticnet,test,crop,芹菜,175,0.4598588170973371,0.5869866539892198,-0.869680181430678,0.16077824116025166,1.3634501438188509,
hist,price,F_wx,elasticnet,test,crop,茄子,175,0.7618287456066765,0.87633249857059,-0.547209076069346,0.336116689582177,1.2403095909283899,
hist,price,F_wx,elasticnet,test,crop,西红柿,175,0.9048255029598853,1.2145671926154091,-0.2867024911149503,-0.12189400677804312,1.1310835094949603,
hist,price,F_wx,elasticnet,test,crop,青椒,175,0.6905222666544262,0.8596792109745245,-1.1529638067268833,0.44579172277426005,1.4630998449875967,
hist,price,F_wx,elasticnet,test,crop,韭菜,175,0.7847278160133712,0.926088196141684,-0.5213356499378587,-0.5279736829326338,1.2298952408098769,
hist,price,F_wx,elasticnet,test,crop,黄瓜,175,1.0125800964892184,1.1715909208928152,-0.26911128240600135,-0.48946046025350876,1.1233250722453898,
hist,price,F_wx,elasticnet,test,season,冬(12-2),370,1.0567142806332228,1.3145348457003954,-0.9578592331091407,-0.8346217867449068,1.3973430937562559,
hist,price,F_wx,elasticnet,test,season,夏(6-8),650,0.613846955165214,0.7758007559262328,-0.5019487692682287,0.2344604247500292,1.2245971087888332,
hist,price,F_wx,elasticnet,test,season,春(3-5),630,0.7940289626894583,0.9662051476966272,-1.2061940669659825,0.5900220773113959,1.484146950817739,
hist,price,F_wx,elasticnet,test,season,秋(9-11),100,0.7207643668695651,0.8139357678922964,-1.989067324615664,0.6025359797880526,1.7202257559313274,
hist,price,F_wx,elasticnet,test,period,normal,1450,0.7623894502756635,0.9797727635859961,-0.41796316606818307,0.08528258800696212,1.1903719000532615,
hist,price,F_wx,elasticnet,test,period,extreme,300,0.8561159499109491,0.9883099974455419,-0.5500664361061576,0.5063232302226434,1.2429398810826708,
hist,price,F_wx,elasticnet,test,overall,all,1750,0.778456850213141,0.9812415646369087,-0.4350938511840534,0.15746098381536464,1.197611705668747,
hist,price,F_wx,gam,test,crop,土豆,175,0.8414064268312096,1.0646542171319489,-2.3895466372373324,0.7449756924988008,1.8358044011577763,
hist,price,F_wx,gam,test,crop,尖椒,175,0.7618803835884969,1.077506948987368,-0.5931964366866465,-0.3427768303437112,1.258607348241872,
hist,price,F_wx,gam,test,crop,甘蓝,175,0.822815444501521,0.9690553397957647,-1.2859233400723453,0.5335969711983066,1.5076010483500657,
hist,price,F_wx,gam,test,crop,芸豆,175,0.8288049710002477,0.9749008773558528,-1.5115146101161172,0.5413820802210645,1.580241468275754,
hist,price,F_wx,gam,test,crop,芹菜,175,0.5057611031758543,0.663447609905344,-1.388493909598206,0.04758660506414705,1.5410533322931854,
hist,price,F_wx,gam,test,crop,茄子,175,0.7324591450148923,0.8771973208505901,-0.5502643573148194,0.22256330624750692,1.2415336096314304,
hist,price,F_wx,gam,test,crop,西红柿,175,0.926259949192898,1.244614444529726,-0.35115360317577493,-0.23628515889396007,1.1590654534767835,
hist,price,F_wx,gam,test,crop,青椒,175,0.6417961200010636,0.8386356754028942,-1.0488518030963112,0.33250417709362934,1.427285563055687,
hist,price,F_wx,gam,test,crop,韭菜,175,0.860110462184598,1.0410556009060974,-0.9225081735526477,-0.6425796175827433,1.382578175931082,
hist,price,F_wx,gam,test,crop,黄瓜,175,1.048416672529985,1.2697844200033963,-0.49075988622044786,-0.6039334044241229,1.2174733090705472,
hist,price,F_wx,gam,test,season,冬(12-2),370,1.1017445525444767,1.34994379882947,-1.0647555122540848,-0.8583507527315157,1.4349826103304164,
hist,price,F_wx,gam,test,season,夏(6-8),650,0.6784090296451142,0.8834657831911651,-0.9477543824923753,0.08900298882473921,1.3945457458572452,
hist,price,F_wx,gam,test,season,春(3-5),630,0.7489688371859814,0.9404529585882019,-1.0901582683895241,0.48229480883220044,1.4445900999426784,
hist,price,F_wx,gam,test,season,秋(9-11),100,0.742376475156853,0.84305358797096,-2.206755082565918,0.6037302489910463,1.7817652852551198,
hist,price,F_wx,gam,test,period,normal,1450,0.7745660363450795,0.9941892278028881,-0.45999823548761154,0.01251494244252981,1.2078871388307735,
hist,price,F_wx,gam,test,period,extreme,300,0.9052620531775624,1.120539079176507,-0.9925900160923513,0.28778084049047475,1.409236690329926,
hist,price,F_wx,gam,test,overall,all,1750,0.7969710678020767,1.0169646906002783,-0.5414881116470984,0.0597033821078918,1.241212013033062,
hist,price,F_wx,lightgbm,test,crop,土豆,175,0.6539180508743333,0.8859158957240939,-1.3469803027976157,0.6013897214695086,1.527602365401949,
hist,price,F_wx,lightgbm,test,crop,尖椒,175,0.8166289398090703,0.9990794535484524,-0.36971187926275895,0.14069773526918986,1.166998266596142,
hist,price,F_wx,lightgbm,test,crop,甘蓝,175,1.0409562257366192,1.165593767662538,-2.3071884094180115,0.7105836919337535,1.8133643290678305,
hist,price,F_wx,lightgbm,test,crop,芸豆,175,0.7774700161581588,0.9035019677520894,-1.1571134758852595,0.5195853413951379,1.4645091714174803,
hist,price,F_wx,lightgbm,test,crop,芹菜,175,0.8114943004266416,0.9906396972768361,-4.325278494700385,0.7841357225333088,2.301053743803809,
hist,price,F_wx,lightgbm,test,crop,茄子,175,0.7423689318941602,0.8881232410790273,-0.5891234605567477,0.2694556130343351,1.2569975159354343,
hist,price,F_wx,lightgbm,test,crop,西红柿,175,0.9648969414957792,1.1206454118378957,-0.09539684215309285,0.14636777280227767,1.0436174738027835,
hist,price,F_wx,lightgbm,test,crop,青椒,175,0.8721069436050811,0.986592695250644,-1.835565416960295,0.7548434106314306,1.6790956452823753,
hist,price,F_wx,lightgbm,test,crop,韭菜,175,0.8375085824972902,1.0550792308206989,-0.974651652305035,-0.5442898933465411,1.4012023153626234,
hist,price,F_wx,lightgbm,test,crop,黄瓜,175,1.0436729838948506,1.306291954447496,-0.5777137627573192,-0.55224655520913,1.2524768483056137,
hist,price,F_wx,lightgbm,test,season,冬(12-2),370,1.0103698857600654,1.2330411340139513,-0.7226315117144311,-0.7227028833253062,1.3107157399192089,
hist,price,F_wx,lightgbm,test,season,夏(6-8),650,0.6979506539666066,0.8301959137780326,-0.7199503306993362,0.4246004486531337,1.3104595580434717,
hist,price,F_wx,lightgbm,test,season,春(3-5),630,0.8447450081709473,1.016432033431694,-1.4415279798259517,0.5639288876987019,1.5612983502803468,
hist,price,F_wx,lightgbm,test,season,秋(9-11),100,1.38484697411382,1.4984516958510044,-9.130734290091475,1.314760240454666,3.166927051131832,
hist,price,F_wx,lightgbm,test,period,normal,1450,0.8489196782551384,1.0445885402699868,-0.611776200507828,0.2165257980330987,1.2691196282125552,
hist,price,F_wx,lightgbm,test,period,extreme,300,0.8908176729954888,1.0062496861369148,-0.6068504219968012,0.6045968031394309,1.2655015819521833,
hist,price,F_wx,lightgbm,test,overall,all,1750,0.8561021916391985,1.0381167278234715,-0.6062783631216957,0.28305225605132706,1.2670282119082197,
hist,price,F_lag,baseline_mean,test,crop,土豆,175,0.6260343707641476,0.8164446999363332,-0.993324499575936,0.5763460822452968,1.4078118034254696,
hist,price,F_lag,baseline_mean,test,crop,尖椒,175,0.6429814447418598,0.9952314979131045,-0.3591813039752121,-0.5116138323507845,1.1625035714640977,
hist,price,F_lag,baseline_mean,test,crop,甘蓝,175,0.6263350928671801,0.7374705518689382,-0.3238960003354736,0.3647711988864522,1.1473146387689632,
hist,price,F_lag,baseline_mean,test,crop,芸豆,175,0.5707155522683544,0.7191827678569142,-0.3667633736571132,0.3725508737015521,1.165741522480955,
hist,price,F_lag,baseline_mean,test,crop,芹菜,175,0.34594749546525366,0.44607684931589775,-0.07976747083823565,-0.12124322389495144,1.0361454391179235,
hist,price,F_lag,baseline_mean,test,crop,茄子,175,0.5558819417184658,0.7065675656250212,-0.005816056472204512,0.05372899570684938,1.0000342674876228,
hist,price,F_lag,baseline_mean,test,crop,西红柿,175,0.724168884073048,1.1448170803271052,-0.14316060742698378,-0.4051298482019561,1.0661276945557832,
hist,price,F_lag,baseline_mean,test,crop,青椒,175,0.44148453527915177,0.6083248448014477,-0.07804027892485088,0.1636731597268752,1.0353164003142064,
hist,price,F_lag,baseline_mean,test,crop,韭菜,175,0.8659929427642518,1.1055110889697024,-1.1679364694276635,-0.8114269678709466,1.4681785521628266,
hist,price,F_lag,baseline_mean,test,crop,黄瓜,175,0.9966525997592337,1.2956665137042216,-0.552151751380787,-0.7727791072327289,1.2422891421893165,
hist,price,F_lag,baseline_mean,test,season,冬(12-2),370,1.1027310772078305,1.368285865744317,-1.1212455258111564,-0.880703448025388,1.4544801235477405,
hist,price,F_lag,baseline_mean,test,season,夏(6-8),650,0.46902431261455113,0.6793411102460911,-0.15167652832283585,-0.026536691026842345,1.0723361032247596,
hist,price,F_lag,baseline_mean,test,season,春(3-5),630,0.5816003020169624,0.7764849338077355,-0.4248563604327167,0.2073595376341035,1.1927257369865567,
hist,price,F_lag,baseline_mean,test,season,秋(9-11),100,0.40049608410623805,0.5205926202887196,-0.22278877833822786,0.2152614910259604,1.1002549207137615,
hist,price,F_lag,baseline_mean,test,period,normal,1450,0.6506328952294795,0.9036420601437573,-0.20616604549003426,-0.1292415444323528,1.0978771364947775,
hist,price,F_lag,baseline_mean,test,period,extreme,300,0.5863880078830677,0.8477734671970222,-0.14057428517010262,-0.01182075899282759,1.0661952780265922,
hist,price,F_lag,baseline_mean,test,overall,all,1750,0.6396194859700947,0.8943124944905096,-0.19208446327515816,-0.1091122669284342,1.0915142106969047,
hist,price,F_lag,baseline_seasonal_naive,test,crop,土豆,175,0.6764293127069066,0.9698330317236512,-1.8126675318771412,0.39808523526099,1.6723023488534305,
hist,price,F_lag,baseline_seasonal_naive,test,crop,尖椒,175,0.8309115339723017,1.2061959725582905,-0.9964797757192307,-0.5310103619545776,1.4089255906036975,
hist,price,F_lag,baseline_seasonal_naive,test,crop,甘蓝,175,0.8645794471568352,1.1239432159436074,-2.0750575251449743,0.3911587647087359,1.7485667753501526,
hist,price,F_lag,baseline_seasonal_naive,test,crop,芸豆,175,0.8525001523767519,1.0855515381602425,-2.1139790078119596,0.3336672712455346,1.759597920563966,
hist,price,F_lag,baseline_seasonal_naive,test,crop,芹菜,175,0.5926383152430872,0.7147637232099402,-1.772272234277843,-0.13008737414855942,1.6602501855604168,
hist,price,F_lag,baseline_seasonal_naive,test,crop,茄子,175,0.7961636135108928,1.0219367963989407,-1.104065438674564,0.20429609236041993,1.4463893692904495,
hist,price,F_lag,baseline_seasonal_naive,test,crop,西红柿,175,0.8636823737249432,1.2443092079290092,-0.35049095465462843,-0.32104425690168203,1.1587811974161355,
hist,price,F_lag,baseline_seasonal_naive,test,crop,青椒,175,0.5773273510453368,0.8187067788324925,-0.9526331245020154,0.23090683060620049,1.3933683005341528,
hist,price,F_lag,baseline_seasonal_naive,test,crop,韭菜,175,1.0539045916148078,1.2837981114619426,-1.923572107384175,-0.8781925613112536,1.7049533662409257,
hist,price,F_lag,baseline_seasonal_naive,test,crop,黄瓜,175,1.128653799835473,1.4115723003614593,-0.8422729057526388,-0.7767407928109595,1.3534199762104449,
hist,price,F_lag,baseline_seasonal_naive,test,season,冬(12-2),370,1.2524940494948638,1.5806184993140486,-1.8306839265913597,-1.0735690580641213,1.6801885101060725,
hist,price,F_lag,baseline_seasonal_naive,test,season,夏(6-8),650,0.6405631955568665,0.8729651561900769,-0.9017286156620465,-0.06741825000215482,1.3779705654803582,
hist,price,F_lag,baseline_seasonal_naive,test,season,春(3-5),630,0.7947065975493878,1.0192323097258265,-1.454999359359761,0.38252614167956184,1.5655997365162735,
hist,price,F_lag,baseline_seasonal_naive,test,season,秋(9-11),100,0.6098430407660671,0.8356956612787647,-2.1510240977245374,0.1123274296160003,1.7662145556945488,
hist,price,F_lag,baseline_seasonal_naive,test,period,normal,1450,0.8318452639128344,1.1164361567514878,-0.8411196392105074,-0.1322787253516229,1.3564106684659676,
hist,price,F_lag,baseline_seasonal_naive,test,period,extreme,300,0.7842090109472468,1.0594290970718565,-0.781179665907727,0.009953166648172569,1.3323822275738677,
hist,price,F_lag,baseline_seasonal_naive,test,overall,all,1750,0.8236790491187337,1.1068720553406843,-0.8260946217450298,-0.10789611529451515,1.3509445359096106,
hist,price,F_lag,baseline_persistence,test,crop,土豆,175,0.09004222220386862,0.138697568417983,0.9424742683521036,-0.005506047016135467,0.239158970522406,
hist,price,F_lag,baseline_persistence,test,crop,尖椒,175,0.10695768850362132,0.16749534234968302,0.9615023130416921,0.01260061640474429,0.19564687622267063,
hist,price,F_lag,baseline_persistence,test,crop,甘蓝,175,0.08966763927820963,0.14734437635053207,0.9471516255132464,0.012868479786483008,0.22922998009728282,
hist,price,F_lag,baseline_persistence,test,crop,芸豆,175,0.13659539023162323,0.19400782826210924,0.9005388915870702,0.005460622784671885,0.31447219149234595,
hist,price,F_lag,baseline_persistence,test,crop,芹菜,175,0.09509812572710617,0.15343524119868093,0.8722499404569131,0.00868216676860099,0.35639873625314766,
hist,price,F_lag,baseline_persistence,test,crop,茄子,175,0.1284289859636218,0.20396786060124128,0.9161825102009062,0.018624350469498875,0.288684140046743,
hist,price,F_lag,baseline_persistence,test,crop,西红柿,175,0.1004650127027848,0.15295607883949983,0.9795934995562359,0.01781711286384096,0.1424425914879387,
hist,price,F_lag,baseline_persistence,test,crop,青椒,175,0.11274825363024596,0.2081136066752493,0.8738274642862022,0.00461950122792008,0.35419140276894534,
hist,price,F_lag,baseline_persistence,test,crop,韭菜,175,0.1396235385159799,0.20368423025246457,0.9264072287780124,0.007445875204480776,0.27050368038294625,
hist,price,F_lag,baseline_persistence,test,crop,黄瓜,175,0.21264379245532056,0.3264053967059912,0.9014940709646909,0.0029930306856941614,0.31295852442815836,
hist,price,F_lag,baseline_persistence,test,season,冬(12-2),370,0.1696162285752202,0.262279927654693,0.9220587497185799,0.0218611236089297,0.27880207720465866,
hist,price,F_lag,baseline_persistence,test,season,夏(6-8),650,0.11358040486358238,0.1889095317103384,0.9109441474941277,0.0011677663457344747,0.2981926281818803,
hist,price,F_lag,baseline_persistence,test,season,春(3-5),630,0.10309635787633865,0.15832532523422765,0.9407612622515631,0.01218865463012468,0.24319685032084418,
hist,price,F_lag,baseline_persistence,test,season,秋(9-11),100,0.1061139041591348,0.1788855993844144,0.8556202815418207,-0.01545517170545025,0.37806867269531547,
hist,price,F_lag,baseline_persistence,test,period,normal,1450,0.11986183156424575,0.19032764262418825,0.9464920932449399,0.010251610740528452,0.2312379829318735,
hist,price,F_lag,baseline_persistence,test,period,extreme,300,0.12782569281336847,0.2244658851305443,0.920041502297112,0.0003872117756622158,0.2822976609488852,
hist,price,F_lag,baseline_persistence,test,overall,all,1750,0.12122706492123819,0.19660136145322618,0.9423895227469679,0.008560570917979954,0.2399532391536237,
hist,price,F_lag,elasticnet,test,crop,土豆,175,0.10997489730471126,0.15412790319958888,0.9289626099619585,0.03278024452056684,0.2657658030954453,
hist,price,F_lag,elasticnet,test,crop,尖椒,175,0.1146709862184187,0.1719792215858216,0.9594135445221942,0.007412910329133914,0.20088437688151725,
hist,price,F_lag,elasticnet,test,crop,甘蓝,175,0.0918689441965394,0.14033923414863472,0.9520572757462112,0.01192906135125969,0.2183317792477343,
hist,price,F_lag,elasticnet,test,crop,芸豆,175,0.1537578145759041,0.20887682325956294,0.884709029748381,0.0569407105950044,0.3385737212296963,
hist,price,F_lag,elasticnet,test,crop,芹菜,175,0.10414108639653794,0.15752473032872133,0.8653493791840334,-0.0015921759858594394,0.3658977844931808,
hist,price,F_lag,elasticnet,test,crop,茄子,175,0.13747489479443134,0.20581256342129206,0.9146595491795388,0.020251340679934678,0.29129502416190894,
hist,price,F_lag,elasticnet,test,crop,西红柿,175,0.11419898527374281,0.16377641896486364,0.976604205847525,0.013158978637893028,0.15251919190769087,
hist,price,F_lag,elasticnet,test,crop,青椒,175,0.12690355593093264,0.21236937628702,0.8686144320150517,0.025573862331230997,0.3614343554654822,
hist,price,F_lag,elasticnet,test,crop,韭菜,175,0.13698772691551847,0.19319158275939888,0.933794092039767,-0.011540898736093668,0.25656887669040157,
hist,price,F_lag,elasticnet,test,crop,黄瓜,175,0.20211041556534232,0.31455215482118354,0.908518550079163,-0.009677285602905025,0.30159359870267827,
hist,price,F_lag,elasticnet,test,season,冬(12-2),370,0.17188171728436769,0.2589507746877697,0.9240248288682096,-0.014666984127333653,0.2752632064614417,
hist,price,F_lag,elasticnet,test,season,夏(6-8),650,0.12573078839204213,0.194092903469443,0.905990003607323,0.027011349439459983,0.3063745512097831,
hist,price,F_lag,elasticnet,test,season,春(3-5),630,0.11119700233298965,0.16068454996014814,0.9389826615602924,0.025310768874123056,0.24682075585645005,
hist,price,F_lag,elasticnet,test,season,秋(9-11),100,0.10740269435286891,0.1743472713603749,0.8628531809203974,-0.02659946478204115,0.36847706969200483,
hist,price,F_lag,elasticnet,test,period,normal,1450,0.1241562822762327,0.18901848348516298,0.9472256645246055,0.00584739420889241,0.22964742406994937,
hist,price,F_lag,elasticnet,test,period,extreme,300,0.1536300648485879,0.23662761562770432,0.9111423567178183,0.05645903106044983,0.29759276056031303,
hist,price,F_lag,elasticnet,test,overall,all,1750,0.1292089307172079,0.19799476160009957,0.9415700073886489,0.014523674812016541,0.24165389308708568,
