crop,response,exposure,label,lag_days,effect_z_per_1sd,se_hac,ci_low,ci_high,p_value,n_obs,fdr_p,fdr_p_within
甘蓝,price,soil_moisture_28_100,土壤水分 28–100cm,14,0.2518702186938289,0.12078050931284928,0.015140420440644342,0.4886000169470135,0.03703710362715005,1400,0.11947452782951629,0.1619888115525218
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,0,0.09570584921048375,0.08263211912098947,-0.06625310426665562,0.25766480268762315,0.2467758672785504,1410,0.43125879718581617,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,1,0.0847156829127392,0.0814165295068311,-0.07486071492064977,0.24429208074612818,0.2980974894966649,1409,0.4773803212580043,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,2,0.09139031035884777,0.08000770945026986,-0.06542480016368114,0.2482054208813767,0.2533423053339675,1409,0.43679707816201296,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,3,0.10277217477900341,0.07947854549978649,-0.053005774400578104,0.2585501239585849,0.1959831428508666,1409,0.3731690022142749,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,4,0.10723722605918116,0.08006624925309767,-0.04969262247689028,0.2641670745952526,0.18045474635007275,1408,0.3538328359805348,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,5,0.12210073168301835,0.08245760084020089,-0.039516165963775385,0.2837176293298121,0.138667905409687,1407,0.3021818761954438,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,6,0.11623586584356704,0.08283336186982929,-0.04611752342129835,0.27858925510843247,0.1605424794470165,1406,0.33215685402830997,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,7,0.0943205043092426,0.08113049852633122,-0.06469527280236659,0.2533362814208518,0.2450009031745678,1405,0.42927481848765736,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,8,0.08625081334046267,0.0798306806886433,-0.0702173208092782,0.24271894749020353,0.27995436115716255,1404,0.4631597886791292,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,9,0.0879046367320875,0.07786116790713977,-0.06470325236590645,0.24051252583008143,0.2589012027592966,1404,0.4429868488276938,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,10,0.09783776176800267,0.07549324175620772,-0.05012899207416448,0.2458045156101698,0.19498223704858408,1404,0.3731690022142749,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,11,0.10112564315366096,0.0753719045545423,-0.04660328977324196,0.24885457608056388,0.17969690719287268,1403,0.3538328359805348,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,12,0.10860787340373176,0.07642963095133014,-0.041194203260875306,0.25840995006833883,0.15531155673359853,1402,0.32431647577781597,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,13,0.11210402659002905,0.07668479615474119,-0.038198173873263686,0.2624062270533218,0.14377389353600337,1401,0.30882220568592605,0.2980974894966649
甘蓝,volume,soil_moisture_0_7,土壤水分 0–7cm,14,0.10531816488538595,0.07502906417517957,-0.041738800897966,0.2523751306687379,0.16040872855434907,1400,0.33215685402830997,0.2980974894966649
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,0,0.18336304916983776,0.09884687232056702,-0.010376820578473611,0.3771029189181491,0.06359319136770061,1410,0.1645584984393568,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,1,0.18193831364825533,0.09827371892772728,-0.010678175450090144,0.3745548027466008,0.06412029384300656,1409,0.16535319329142092,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,2,0.1833589858510035,0.09727714946403829,-0.0073042270985115565,0.37402219880051857,0.05944155383143393,1409,0.15780943495070957,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,3,0.1922347471042619,0.09664640889380266,0.0028077856724086914,0.3816617085361151,0.04669544743274697,1409,0.1337538770587957,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,4,0.202208954028608,0.09773758147421743,0.010643294339141823,0.3937746137180742,0.038555786853523885,1408,0.12248573357240915,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,5,0.20270545402437384,0.09829843461379824,0.010040522181329309,0.39537038586741835,0.03919409916227895,1407,0.1233380742868918,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,6,0.1926783397981611,0.09640048140479608,0.003733396244760767,0.3816232833515614,0.04563779353510655,1406,0.13207078514982604,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,7,0.18589536234035256,0.0961405000785329,-0.0025400178135719376,0.37433074249427706,0.053164770073933436,1405,0.1448964951313118,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,8,0.18683378239187326,0.09621256655707523,-0.0017428480599941953,0.3754104128437407,0.0521509700967701,1404,0.14353478008285347,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,9,0.18531599199322873,0.09542570862285643,-0.0017183969075698635,0.37235038089402733,0.05213803166634356,1404,0.14353478008285347,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,10,0.1890405927008691,0.09438277395004578,0.004050355758779378,0.3740308296429588,0.04518650488684632,1404,0.13191417324127444,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,11,0.1932260992689653,0.09487277411876113,0.0072754619961935,0.3791767365417371,0.041681467172371596,1403,0.12759632807868854,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,12,0.19512656273598494,0.09578450967595446,0.007388923771114192,0.38286420170085567,0.0416359028521888,1402,0.12759632807868854,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,13,0.19458569069784393,0.09514978773275175,0.008092106741650507,0.38107927465403735,0.04085032544364726,1401,0.12644155619937833,0.06412029384300656
甘蓝,volume,soil_moisture_7_28,土壤水分 7–28cm,14,0.1909224379222796,0.09460998104419878,0.0054868750756499884,0.3763580007689092,0.04359181594032427,1400,0.12938506209644288,0.06412029384300656
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,0,0.12185851106232681,0.08371841852731164,-0.042229589251204014,0.28594661137585764,0.14550989866558273,1410,0.31106629168414357,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,1,0.12302956244047271,0.08373407721772932,-0.04108922890627677,0.2871483537872222,0.14175440662115588,1409,0.30542455797773505,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,2,0.12509227783562088,0.08385594870771511,-0.03926538163150073,0.2894499373027425,0.13576417580281966,1409,0.29688251060174115,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,3,0.1258787456106541,0.08376605422954266,-0.0383027206792495,0.2900602119005577,0.13290565614522312,1409,0.2924574340603932,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,4,0.1269793971006614,0.08380715251787271,-0.03728262183436912,0.29124141603569187,0.12973747331294344,1408,0.28618560289619877,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,5,0.12808065501108964,0.08391943952264694,-0.03640144645329835,0.29256275647547764,0.1269517377988276,1407,0.28281327727461597,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,6,0.12829789669600503,0.08390104225422515,-0.036148146122276265,0.29274393951428634,0.12622543712199347,1406,0.28189303575631297,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,7,0.12871750460649095,0.08393824916312644,-0.03580146375323687,0.2932364729662188,0.1251579878027971,1405,0.28020445030476965,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,8,0.1332364279173069,0.08414495446292836,-0.031687682830032676,0.2981605386646464,0.1133267849188476,1404,0.256912106868924,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,9,0.13692384540237287,0.08461194634623036,-0.02891556943623863,0.3027632602409844,0.1056072973839682,1404,0.2412349432628715,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,10,0.13853183458892607,0.08493662236515005,-0.02794394524676802,0.30500761442462015,0.10288981393428985,1404,0.2374380321560535,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,11,0.14049574797221595,0.08527515049661286,-0.02664354700114524,0.30763504294557714,0.09944342535460464,1403,0.23218528574277536,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,12,0.14146099156330133,0.08573867675997568,-0.026586814886251003,0.3095087980128537,0.09896160424813605,1402,0.23194125995656886,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,13,0.14032609413715855,0.08565709672960838,-0.027561815452873867,0.308214003727191,0.1013735567889434,1401,0.23514484822177595,0.14550989866558275
甘蓝,volume,soil_moisture_28_100,土壤水分 28–100cm,14,0.13913615198963955,0.08567271549455344,-0.028782370379685174,0.3070546743589643,0.1043666862357008,1400,0.2396173918676804,0.14550989866558275
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,0,0.027638170376328597,0.0803431710975865,-0.12983444497494093,0.18511078572759812,0.7308451673477456,1410,0.8120501859419396,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,1,0.0228081507210824,0.07904537477877019,-0.13212078384530718,0.17773708528747195,0.7729295598979091,1409,0.8391273871026758,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,2,0.023589043190613095,0.07801726794785173,-0.1293248019871763,0.17650288836840247,0.7623801640571647,1409,0.8312049699565357,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,3,0.028236684109486352,0.07491928206882897,-0.11860510874541844,0.17507847696439113,0.706251822883396,1409,0.7953309050487926,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,4,0.0262100762523509,0.07356668916977856,-0.11798063452041506,0.17040078702511685,0.7216335704387988,1408,0.8047958034633443,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,5,0.02725548222702375,0.07689349870674739,-0.12345577523820112,0.17796673969224863,0.7229960013439789,1407,0.8053173282296795,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,6,0.03805174561989429,0.07953104764341477,-0.11782910776119866,0.19393259900098725,0.6323289167561994,1406,0.7390857468578954,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,7,0.04340236282571122,0.07957605364408102,-0.11256670231668758,0.19937142796811003,0.5854647603361682,1405,0.6979050123212602,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,8,0.03909726724271419,0.0779654984290405,-0.11371510967820521,0.1919096441636336,0.6160412096012209,1404,0.7259110399095894,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,9,0.0364946652637577,0.0767763783388302,-0.11398703628034951,0.1869763668078649,0.6345466802081345,1404,0.7391804040903039,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,10,0.031358515168882835,0.07353373063376718,-0.11276759687330085,0.1754846272110665,0.669779422073992,1404,0.7678999743523475,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,11,0.02668346004470138,0.07217426872510595,-0.11477810665650628,0.16814502674590903,0.7115994973177006,1403,0.7975585897707728,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,12,0.033713953377833436,0.07518589236059026,-0.11365039564892347,0.18107830240459033,0.6538587907555595,1402,0.7563919173264827,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,13,0.04539409843129826,0.07739930256872882,-0.10630853460341022,0.19709673146600676,0.5575447045216264,1401,0.6717406078573812,0.7729295598979091
芸豆,price,soil_moisture_0_7,土壤水分 0–7cm,14,0.04620626934328301,0.0765522047710236,-0.10383605200792326,0.19624859069448927,0.5461151851524371,1400,0.6615123373313504,0.7729295598979091
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,0,0.029833571313772,0.09492589654342343,-0.1562211859113379,0.21588832853888193,0.7533063024575541,1410,0.8237857499535829,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,1,0.03346048431564606,0.09361657852332683,-0.15002800959007453,0.21694897822136663,0.7207770320776283,1409,0.8047958034633443,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,2,0.03410084848968263,0.09202801722213508,-0.14627406526570214,0.21447576224506737,0.7109738079300894,1409,0.7975585897707728,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,3,0.030371313262255794,0.09024677439925877,-0.1465123645602914,0.20725499108480297,0.736466501817538,1409,0.8153562261849558,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,4,0.031056582989906874,0.09103964026989193,-0.14738111193908132,0.20949427791889508,0.7330038115886395,1408,0.8134444271637182,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,5,0.04002885801142554,0.0934909170682393,-0.14321333944232345,0.22327105546517456,0.6685362950412845,1407,0.7674523795116786,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,6,0.04919625824064326,0.09351124006528574,-0.13408577228731677,0.23247828876860333,0.5988187669902915,1406,0.7116754213476635,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,7,0.05698313605374836,0.0929156271269798,-0.12513149311513205,0.23909776522262877,0.539692351981347,1405,0.6554967837830126,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,8,0.062235055995731835,0.09173134381639314,-0.11755837788439871,0.2420284898758624,0.49748692875476386,1404,0.6262073229080943,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,9,0.06334201903123543,0.09141915403592768,-0.11583952287918281,0.24252356094165367,0.4883881874826823,1404,0.6217105639807837,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,10,0.06518629636867124,0.09058528135132615,-0.11236085507992802,0.2427334478172705,0.4717636435326875,1404,0.6038352388655066,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,11,0.07135779052159283,0.09159117160260716,-0.1081609058195172,0.25087648686270286,0.4359265419471433,1403,0.5807219809508531,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,12,0.08173563148592196,0.09361998164942377,-0.10175953254694863,0.26523079551879253,0.38263171208012303,1402,0.542844094508954,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,13,0.08713354268404075,0.09375918025881076,-0.09663445062322834,0.27090153599130984,0.35271630386742425,1401,0.5154313996603778,0.7533063024575541
芸豆,price,soil_moisture_7_28,土壤水分 7–28cm,14,0.09198482232389589,0.09256019003571365,-0.08943315014610288,0.2734027947938947,0.3203281086667361,1400,0.4970608582759698,0.7533063024575541
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,0,0.1407082478334891,0.07818830200356007,-0.01254082409348864,0.2939573197604668,0.07192264986899387,1410,0.17930854537976312,0.07192264986899387
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,1,0.14819303912946835,0.07799548734241908,-0.004678116061673038,0.3010641943206097,0.05743040542455733,1409,0.15429064143910926,0.06153257724059714
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,2,0.1559682131334061,0.0779093288759522,0.003265928536539786,0.3086704977302724,0.04529337841963097,1409,0.13191417324127444,0.05226159048418958
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,3,0.16462957542262083,0.07761411468416043,0.012505910641666368,0.3167532402035753,0.03391091996195448,1409,0.11495484991821,0.0423886499524431
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,4,0.17506328040304794,0.07793865261644116,0.022303521274823268,0.3278230395312726,0.024693271321595364,1408,0.09336117760288816,0.0336726427112664
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,5,0.183943418207392,0.07830035039142028,0.030474731440208264,0.33741210497457574,0.018813646468093286,1407,0.07492160097913256,0.028220469702139928
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,6,0.19170420953148518,0.0782686872131681,0.038297582593675716,0.34511083646929464,0.014313055076569976,1406,0.05855340713142263,0.023855091794283294
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,7,0.19992141032689573,0.07800149725280667,0.04703847571139466,0.35280434494239676,0.01037583587722775,1405,0.044048359856155545,0.01945469226980203
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,8,0.20880221066905502,0.07792095119883567,0.05607714631933711,0.3615272750187729,0.007369540666930157,1404,0.0331629330011857,0.01579187285770748
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,9,0.22003722375541815,0.07811821153097322,0.06692552915471064,0.3731489183561256,0.004851661862137751,1404,0.024258309310688755,0.012129154655344377
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,10,0.23223716293485167,0.07824187628430652,0.07888308541761088,0.3855912404520925,0.002995540142901189,1404,0.017338075598717882,0.008986620428703566
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,11,0.24210224533609997,0.07883190066870686,0.08759172002543453,0.3966127706467654,0.0021325725596756493,1403,0.014323248535134957,0.007997147098783684
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,12,0.24994651952265431,0.07933926000925307,0.0944415699045183,0.40545146914079033,0.0016307439704984182,1402,0.013197194924609086,0.007997147098783684
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,13,0.2557865016218357,0.07929259448737365,0.10037301642658333,0.411199986817088,0.0012559647560494488,1401,0.011659459624246252,0.007997147098783684
芸豆,price,soil_moisture_28_100,土壤水分 28–100cm,14,0.2640571939896102,0.0792928115637018,0.10864328332475467,0.4194711046544657,0.0008679827670902852,1400,0.009815681450792636,0.007997147098783684
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,0,0.11733644682766714,0.06368947464551068,-0.007494923477533791,0.24216781713286806,0.06542823225715642,1410,0.1663429633656519,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,1,0.11305682576058657,0.06374487246958185,-0.011883124279793864,0.237996775800967,0.07613214232917677,1409,0.18568815202238234,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,2,0.11891345847561013,0.06290626878405207,-0.0043828283411319335,0.2422097452923522,0.05871415464713644,1409,0.15727005709054404,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,3,0.126544437151521,0.06175228618124568,0.005509956236279465,0.24757891806676252,0.040439946809010294,1409,0.12593755061629502,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,4,0.12648634252275648,0.06057591263717064,0.0077575537539020245,0.24521513129161093,0.036792121350026345,1408,0.11947452782951629,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,5,0.12276467457498408,0.06175346304212097,0.0017278870124269874,0.24380146213754117,0.0468138569705785,1407,0.1337538770587957,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,6,0.11457448867308749,0.06397706043535455,-0.010820549780207425,0.23996952712638242,0.07331443371572016,1406,0.18177132326211612,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,7,0.11248533014330026,0.06559347129950212,-0.016077873603723897,0.2410485338903244,0.08636611728435588,1405,0.2072786814824541,0.08636611728435588
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,8,0.11976522847870077,0.06626430796774803,-0.010112815138085346,0.2496432720954869,0.07070200722184815,1404,0.17675501805462038,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,9,0.12768549451123176,0.06546462888600398,-0.0006251781053360217,0.25599616712779955,0.05112249078069582,1404,0.14200691883526617,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,10,0.1376547127475381,0.06299162602378773,0.014191125740914148,0.26111829975416206,0.02886788989748058,1404,0.10446889370694602,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,11,0.14416345543551765,0.06128234755034423,0.024050054236842963,0.2642768566341923,0.018650363120570435,1403,0.07460145248228174,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,12,0.1411576656646695,0.062127488924285,0.01938778737307091,0.2629275439562681,0.023082611378242614,1402,0.08859034564031516,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,13,0.14309021646300363,0.06369433700013342,0.018249315942742123,0.2679311169832651,0.024671107168211342,1401,0.09336117760288816,0.08157015249554654
芸豆,volume,soil_moisture_0_7,土壤水分 0–7cm,14,0.14608269084201977,0.06560331811738929,0.017500187331936784,0.2746651943521028,0.025963474814043458,1400,0.09655837740759964,0.08157015249554654
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,0,0.18688678677721876,0.08742939581435014,0.01552517098109249,0.358248402573345,0.03255134919331263,1410,0.11224603170107804,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,1,0.18627433654506842,0.08795810952303648,0.013876441879916906,0.35867223121021996,0.03419523427115135,1409,0.1151491054800769,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,2,0.19214704021229354,0.08727812147354976,0.02108192212413601,0.36321215830045106,0.027697198711883086,1409,0.10133121479957227,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,3,0.19702691883200812,0.08513359372277758,0.030165075135364067,0.3638887625286522,0.020649827711072932,1409,0.08080367365202451,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,4,0.1932333700025589,0.08466927377204507,0.027281593409350574,0.3591851465957673,0.022476731229204124,1408,0.08681999187246228,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,5,0.18798208609580044,0.08655706546011377,0.018330237793977466,0.3576339343976234,0.029872973690488743,1407,0.10668919175174552,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,6,0.18328529950920347,0.08733002842619784,0.01211844379385571,0.3544521552245512,0.03583752826518304,1406,0.11771450890023627,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,7,0.18316779869525615,0.0890131147153081,0.008702093853252296,0.35763350353726,0.03961299224462835,1405,0.1237906007644636,0.03961299224462835
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,8,0.1860871092584741,0.0889870792019484,0.011672434022655248,0.36050178449429293,0.036512828720889436,1404,0.1190635719159438,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,9,0.18899088403173817,0.08784826733095938,0.01680828006305779,0.36117348800041854,0.03144991859112481,1404,0.10965292685969878,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,10,0.18744944571825028,0.08573769260635705,0.019403568209790473,0.35549532322671007,0.028792701936012025,1404,0.10446889370694602,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,11,0.18425975231682096,0.08523665818348226,0.017195902277195724,0.3513236023564462,0.03063798837269633,1403,0.10829278920247765,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,12,0.18110265419132865,0.08541120346014104,0.013696695409452203,0.3485086129732051,0.03397554453138207,1402,0.11495484991821,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,13,0.18340385468167217,0.08578838138351962,0.015258627169973726,0.3515490821933706,0.03252781829817886,1401,0.11224603170107804,0.03912088791523868
芸豆,volume,soil_moisture_7_28,土壤水分 7–28cm,14,0.18448474783191904,0.08665451122712067,0.01464190582676253,0.3543275898370756,0.03325684463830764,1400,0.11424106936823233,0.03912088791523868
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,0,0.23391987232860292,0.0746022777478807,0.08769940794275677,0.3801403367144491,0.0017152669534188406,1410,0.013218243424748985,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,1,0.23178577458378644,0.07443360095523004,0.08589591671153557,0.3776756324560373,0.0018457334561573513,1409,0.013616066479849313,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,2,0.2319466656772674,0.07446084998067339,0.08600339971514756,0.3778899316393872,0.0018393554696813706,1409,0.013616066479849313,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,3,0.23106904058571198,0.07456155088389892,0.08492840085327011,0.37720968031815383,0.0019415045893707594,1409,0.01396111049009793,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,4,0.23041475553569823,0.07485010558486581,0.08370854858936125,0.3771209624820352,0.002081509140860562,1408,0.01428027768101481,0.002081509140860562
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,5,0.2314822914576546,0.07465448079356363,0.08515950910226988,0.3778050738130393,0.0019305380367148632,1407,0.01396111049009793,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,6,0.23341826834230328,0.07425145026127125,0.08788542583021164,0.3789511108543949,0.0016687256215511673,1406,0.013197194924609086,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,7,0.23305036124304235,0.07414648259510065,0.08772325535664507,0.37837746712943965,0.0016716446904504842,1405,0.013197194924609086,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,8,0.23292200320647025,0.07403512593327492,0.0878131563772514,0.3780308500356891,0.0016546270669740885,1404,0.013197194924609086,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,9,0.23527319288223247,0.07406147311921206,0.09011270556857684,0.3804336801958881,0.0014894639928843408,1404,0.012889592246114488,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,10,0.237258295054262,0.07404754416263264,0.09212510849550204,0.38239148161302194,0.0013546914805748899,1404,0.012160912388533932,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,11,0.24076413455957751,0.07419835766969314,0.09533535352697897,0.38619291559217606,0.0011750364372374678,1403,0.011250348867167246,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,12,0.2453972406140764,0.07399478989018748,0.10036745242930892,0.39042702879884383,0.0009118115944114351,1402,0.01000768823134502,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,13,0.248431644571341,0.07346936088221491,0.10443169724219978,0.39243159190048227,0.0007210908987620549,1401,0.008692101030402716,0.0020801834886115277
芸豆,volume,soil_moisture_28_100,土壤水分 28–100cm,14,0.25033031133074757,0.07356032108030079,0.10615208201335802,0.3945085406481371,0.0006663523083479192,1400,0.008692101030402716,0.0020801834886115277
芹菜,price,soil_moisture_0_7,土壤水分 0–7cm,0,0.05126472632934811,0.07791364123333241,-0.1014460104879834,0.20397546314667964,0.5105583338666588,1410,0.6346719619889405,0.5870616552010588
芹菜,price,soil_moisture_0_7,土壤水分 0–7cm,1,0.047388561206223506,0.07899141735842176,-0.10743461681628313,0.20221173922873015,0.5485592987123554,1409,0.6635797968294622,0.5870616552010588
芹菜,price,soil_moisture_0_7,土壤水分 0–7cm,2,0.04342110050811748,0.07995062068434017,-0.11328211603318925,0.2001243170494242,0.5870616552010588,1409,0.6988829228584034,0.5870616552010588
