target_kind,target,feature_set,model,split,stratum,stratum_value,n,mae,rmse,r2,bias,nrmse_sd,mape
strict,price,F_lag,baseline_seasonal_naive,test,overall,all,1750,0.2331904365542284,0.3026475569052487,-0.8665396955573108,0.03164716346237594,1.3658232321371475,
strict,price,F_lag,baseline_persistence,test,overall,all,1750,0.04021739959202181,0.06914568036896217,0.9025699345889421,0.0023848871567082757,0.3120486998658477,
strict,price,F_lag,elasticnet,test,overall,all,1750,0.044248968753453743,0.06924318590498334,0.9022949595253722,0.007570940185713663,0.31248873423361695,
strict,price,F_lag,gam,test,overall,all,1750,0.05659786422277508,0.08181756436874688,0.8635869311684401,-0.010575398639412587,0.36923585755789384,
strict,price,F_lag,lightgbm,test,overall,all,1750,0.05480087210904939,0.07818916285774877,0.8754177953022562,0.006133013344569489,0.3528611835644267,
strict,price,F_now,baseline_mean,test,overall,all,1750,0.16571222586771325,0.21117591437562738,0.09123487479630854,0.03492230311390039,0.9530193234381097,
strict,price,F_now,baseline_seasonal_naive,test,overall,all,1750,0.2331904365542284,0.3026475569052487,-0.8665396955573108,0.03164716346237594,1.3658232321371475,
strict,price,F_now,baseline_persistence,test,overall,all,1750,0.04021739959202181,0.06914568036896217,0.9025699345889421,0.0023848871567082757,0.3120486998658477,
strict,price,F_now,elasticnet,test,overall,all,1750,0.04405984980026808,0.06906817270189927,0.902788237297831,0.005368324719916164,0.3116989142160782,
strict,price,F_now,gam,test,overall,all,1750,0.05914082295068743,0.08460155556765647,0.8541455840614572,-0.00990883583738754,0.38179977810104404,
strict,price,F_now,lightgbm,test,overall,all,1750,0.05184261107226201,0.07656295455775806,0.88054612170443,0.006125450441192963,0.3455222408710385,
strict,volume,F_wx,baseline_mean,test,overall,all,1750,0.046583435634024714,0.059175701055949645,0.5145422338162073,0.012992137515649368,0.696548894009583,
strict,volume,F_wx,baseline_seasonal_naive,test,overall,all,1750,0.06532481181960453,0.08687071303380636,-0.04619201779415749,-0.0023632188085613037,1.02254300339105,
strict,volume,F_wx,baseline_persistence,test,overall,all,1750,0.01881529057909841,0.03197814092888266,0.858234336777375,-2.5398840305151843e-05,0.3764102207329285,
strict,volume,F_wx,elasticnet,test,overall,all,1750,0.05987037170362812,0.0804452501547814,0.10284921237470157,-0.019551207462097684,0.9469097792463491,
strict,volume,F_wx,gam,test,overall,all,1750,0.08502794862660377,0.10868533053158057,-0.6375949510854395,-0.034362129703695746,1.2793198124558072,
strict,volume,F_wx,lightgbm,test,overall,all,1750,0.06131722823035701,0.08008121189241992,0.11095057918668128,-0.02447260577134661,0.9426247358163554,
strict,volume,F_lag,baseline_mean,test,overall,all,1750,0.046583435634024714,0.059175701055949645,0.5145422338162073,0.012992137515649368,0.696548894009583,
strict,volume,F_lag,baseline_seasonal_naive,test,overall,all,1750,0.06532481181960453,0.08687071303380636,-0.04619201779415749,-0.0023632188085613037,1.02254300339105,
strict,volume,F_lag,baseline_persistence,test,overall,all,1750,0.01881529057909841,0.03197814092888266,0.858234336777375,-2.5398840305151843e-05,0.3764102207329285,
strict,volume,F_lag,elasticnet,test,overall,all,1750,0.021587768232978005,0.031206240122472605,0.8649957247990908,0.0008868238980210197,0.36732428438750736,
strict,volume,F_lag,gam,test,overall,all,1750,0.03289574732921562,0.04275477056458245,0.7465841408851348,0.004077047614154734,0.5032604197157907,
strict,volume,F_lag,lightgbm,test,overall,all,1750,0.03087629603877075,0.041297131842039404,0.763569004902886,-0.004673767443898845,0.4861027583457474,
strict,volume,F_now,baseline_mean,test,overall,all,1750,0.046583435634024714,0.059175701055949645,0.5145422338162073,0.012992137515649368,0.696548894009583,
strict,volume,F_now,baseline_seasonal_naive,test,overall,all,1750,0.06532481181960453,0.08687071303380636,-0.04619201779415749,-0.0023632188085613037,1.02254300339105,
strict,volume,F_now,baseline_persistence,test,overall,all,1750,0.01881529057909841,0.03197814092888266,0.858234336777375,-2.5398840305151843e-05,0.3764102207329285,
strict,volume,F_now,elasticnet,test,overall,all,1750,0.021694624691403826,0.031236489743645995,0.8647338664345239,0.0010375591705264876,0.367680348444148,
strict,volume,F_now,gam,test,overall,all,1750,0.03905244149668877,0.05435866390970341,0.5903601703080996,0.0034929227501057565,0.6398482240259945,
strict,volume,F_now,lightgbm,test,overall,all,1750,0.031081872476246337,0.041669577333179816,0.7592851848926324,-0.004414557488962783,0.49048676208889574,
