method,crop,response,metric,hazard_key,hazard_label,hazard_unit,lag_day,effect,se,t,p_value,n,r2,pearson_r,spearman_r,hazard_sd,effect_per_unit,fdr_p,fdr_p_within,ci_low,ci_high
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,0,3.559714364232557,2.6667132945907652,1.334869545763761,0.18191904674039294,1410,0.012653036192080136,0.09414528282185232,0.09497354271419085,1.066786505807999,3.33685732323393,0.9993687142937572,0.18191904674039294,-1.667043693165343,8.786472421630457
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,1,3.5944671493097173,2.668534201092985,1.3469818553711945,0.17798607653837006,1409,0.012036729815438019,0.09632228868469428,0.09221406365578812,1.066786505807999,3.3694343992355034,0.9993687142937572,0.18191904674039294,-1.6358598848325334,8.824794183451967
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,2,3.6149996558161686,2.68238978368037,1.3476787295454922,0.17776173624292957,1409,0.01210834748251366,0.0969978548544722,0.08988124346392874,1.066786505807999,3.3886814616933285,0.9993687142937572,0.18191904674039294,-1.6424843201973562,8.872483631829693
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,3,3.9476398399991464,2.6767403812087007,1.47479369598652,0.14026801657510293,1409,0.014064082323215654,0.10703060352955879,0.09409939888865541,1.066786505807999,3.700496602184847,0.9993687142937572,0.16104846347511817,-1.2987713071699067,9.1940509871682
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,4,4.1910062994216135,2.649622020476177,1.5817374202937922,0.11370952637159538,1408,0.016000046421351555,0.11591092893553052,0.10034475336154325,1.066786505807999,3.9286270276237576,0.9993687142937572,0.16104846347511817,-1.0022528607116934,9.384265459554921
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,5,4.198729037052341,2.713409757344462,1.547399549842232,0.12176692972965732,1407,0.01584736779122764,0.11582265554726036,0.09849290745286816,1.066786505807999,3.9358662808282943,0.9993687142937572,0.16104846347511817,-1.119554087342805,9.517012161447486
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,6,4.324823144684262,2.7521838436880226,1.5714150617528688,0.11608626968669031,1406,0.016429930102392132,0.11794826288609832,0.10004030850038541,1.066786505807999,4.054066227064412,0.9993687142937572,0.16104846347511817,-1.069457188944262,9.719103478312785
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,7,4.552268340097936,2.776734837321558,1.639432141273187,0.10112329236819735,1405,0.018047003829825492,0.12426230993603779,0.10114987560912272,1.066786505807999,4.267272144251566,0.9993687142937572,0.16104846347511817,-0.8901319410523172,9.99466862124819
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,8,4.490568336212035,2.783950749104382,1.6130200355220667,0.1067401550085692,1404,0.01782834540773337,0.12263253327660209,0.09733601021997942,1.066786505807999,4.20943488857765,0.9993687142937572,0.16104846347511817,-0.965975132032554,9.947111804456624
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,9,4.395513525506748,2.7964381104235527,1.5718257840653576,0.11599096007828762,1404,0.017061386499663156,0.1197375093880473,0.09621848796953551,1.066786505807999,4.120331014289991,0.9993687142937572,0.16104846347511817,-1.0855051709234154,9.87653222193691
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,10,4.384748128367923,2.758057351215836,1.5897958490366386,0.11188082985273777,1404,0.017322177017989437,0.12146020316780277,0.09610965207289399,1.066786505807999,4.1102395882359355,0.9993687142937572,0.16104846347511817,-1.0210442800151158,9.79054053675096
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,11,4.4481433541944595,2.7517071530643977,1.6165031766701086,0.10598556713901236,1403,0.018281538684344678,0.12493518200728354,0.0986158333309107,1.066786505807999,4.169665935945987,0.9993687142937572,0.16104846347511817,-0.9452026658117596,9.841489374200679
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,12,4.539860435213427,2.8411223060773145,1.5979109471994288,0.1100627974042696,1402,0.018519560917858335,0.12608853270005063,0.09518861431447564,1.066786505807999,4.25564104016752,0.9993687142937572,0.16104846347511817,-1.0287392846981094,10.108460155124963
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,13,4.496580184123581,2.90521496668547,1.5477616065201825,0.12167970336776664,1401,0.01789211437087912,0.12341223664203677,0.08867961430085775,1.066786505807999,4.215070362853726,0.9993687142937572,0.16104846347511817,-1.1976411505799396,10.1908015188271
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,14,4.493682433314604,2.9069501672826474,1.5458408898406397,0.12214299905181249,1400,0.017953117840295074,0.1239179306138381,0.09054616641796132,1.066786505807999,4.212354026648496,0.9993687142937572,0.16104846347511817,-1.2039398945593849,10.191304761188594
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,15,4.374226366864395,2.900277663006904,1.5082095147846477,0.13150091286903434,1399,0.017244858416070485,0.12096684807167599,0.0933138879372786,1.066786505807999,4.100376544931354,0.9993687142937572,0.16104846347511817,-1.3103178526291366,10.058770586357927
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,16,4.1591266862251315,2.897983711415421,1.4351794559237698,0.15123596628862165,1399,0.015757373370165917,0.11520031887216638,0.09325968654682541,1.066786505807999,3.898743247670677,0.9993687142937572,0.16743981981954542,-1.5209213881490937,9.839174760599356
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,17,4.242339854033329,2.86150364463673,1.482556159585775,0.13819237227180722,1399,0.01655091451476376,0.11807832846875592,0.09576127432816266,1.066786505807999,3.9767468288513093,0.9993687142937572,0.16104846347511817,-1.3662072894546622,9.85088699752132
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,18,4.586378275885346,2.8405096255075413,1.6146321894846083,0.1063903702851948,1398,0.019409389052905235,0.12930792008016614,0.10508834014583314,1.066786505807999,4.299246616746018,0.9993687142937572,0.16104846347511817,-0.9810205901094342,10.153777141880127
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,19,4.926618566138225,2.89887045786115,1.699495937384243,0.08922577939562026,1397,0.02152757912517078,0.1367474085934989,0.11318135707488583,1.066786505807999,4.618186056268808,0.9954752765475371,0.16104846347511817,-0.7551675312696293,10.608404663546079
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,20,5.012215889700532,2.946688081416305,1.7009658814282935,0.08894939410888056,1396,0.021677289168098968,0.13724669980759815,0.11149374368604936,1.066786505807999,4.698424532380272,0.9949494083312929,0.16104846347511817,-0.7632927498754247,10.787724529276488
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,21,5.021808413022052,2.965252193426031,1.6935518753364078,0.09035046943373815,1395,0.02176312634587274,0.13802361327513962,0.10988149783146393,1.066786505807999,4.707416512752441,0.9962654752537646,0.16104846347511817,-0.7900858860929691,10.833702712137073
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,22,4.7954594164611155,2.969780019087021,1.6147524010668475,0.10636432474844255,1394,0.02031045146612609,0.13202825940875063,0.10373063769131723,1.066786505807999,4.495238166542955,0.9993687142937572,0.16104846347511817,-1.025309420949445,10.616228253871675
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,23,4.622723438248339,2.986686801395726,1.547776431090152,0.1216761328874939,1394,0.01903695998298216,0.12617943140513585,0.09726675229406585,1.066786505807999,4.333316378750989,0.9993687142937572,0.16104846347511817,-1.231182692487284,10.476629568983961
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,24,4.587152989619278,2.9219019808244524,1.5699202162575465,0.11643367373284698,1394,0.019335343704749985,0.12806699505022193,0.09951968107174723,1.066786505807999,4.299972829282185,0.9993687142937572,0.16104846347511817,-1.1397748927966491,10.314080872035206
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,25,4.72248650837421,2.898195617275924,1.6294574735479643,0.10321621047078565,1393,0.020790678426532594,0.13428424040732798,0.1043571780196129,1.066786505807999,4.4268337503925705,0.9993687142937572,0.16104846347511817,-0.9579769014866004,10.40294991823502
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,26,4.905478716405292,2.9634144622597667,1.65534682336152,0.09785416605803712,1392,0.02173591754887949,0.13882719294399595,0.10851674251813931,1.066786505807999,4.598369673498835,0.9993687142937572,0.16104846347511817,-0.9028136296238509,10.713771062434436
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,27,4.863070079182207,3.0209687677476134,1.6097717166430805,0.10744770188804052,1391,0.02100303990806185,0.1359772669202124,0.10446943084326121,1.066786505807999,4.558616042390646,0.9993687142937572,0.16104846347511817,-1.0580287056031148,10.78416886396753
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,28,4.9098267039216985,3.0445427621954027,1.6126647209189633,0.10681736910141892,1390,0.021416570560539028,0.13674559192607005,0.10314006153986127,1.066786505807999,4.602445453884821,0.9993687142937572,0.16104846347511817,-1.0574771099812903,10.877130517824687
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,29,4.767719338400006,3.0561687360287113,1.5600314479348223,0.11875244976604937,1389,0.0206411447822471,0.133578347750358,0.09687237380160049,1.066786505807999,4.469234764821916,0.9993687142937572,0.16104846347511817,-1.2223713842162676,10.75781006101628
hist,尖椒,price,pct,soil_z,土壤水分异常,稳健z,30,4.60856153868222,3.043346065627437,1.5143074232447131,0.12994788670184804,1389,0.019563698489632353,0.12971182097135592,0.09143013203946614,1.066786505807999,4.3200410893758265,0.9993687142937572,0.16104846347511817,-1.3563967499475567,10.573519827311996
hist,尖椒,volume,z,precip_1d,当日降水,mm,0,-0.026727902491236855,0.07152951314911318,-0.3736625808639133,0.7086553680614596,1410,0.008377159459472705,-0.010141861766445123,0.003517793205676204,8.148008274397107,-0.0032802988891434976,0.9993687142937572,0.8136934929015439,-0.16692574826349868,0.11346994328102497
hist,尖椒,volume,z,precip_1d,当日降水,mm,1,-0.06140336577054856,0.06457752972083156,-0.9508472379788311,0.3416819289073041,1409,0.009273152797525053,-0.029534480729319548,-0.01860937802723783,8.148008274397107,-0.007535996982660399,0.9993687142937572,0.6826404954412352,-0.1879753240233784,0.0651685924822813
hist,尖椒,volume,z,precip_1d,当日降水,mm,2,-0.04957542684787601,0.05569408492084445,-0.8901380984773407,0.37339173799058034,1409,0.008962741640657357,-0.020990619415504258,-0.03171470154598588,8.148008274397107,-0.0060843613774489245,0.9993687142937572,0.6826404954412352,-0.1587358332927311,0.0595849795969791
hist,尖椒,volume,z,precip_1d,当日降水,mm,3,0.05238452070630438,0.07921942909111616,0.6612584981653055,0.5084465518513976,1409,0.009040990189427833,0.028103980387599675,0.008058585591128698,8.148008274397107,0.006429119723762241,0.9993687142937572,0.7284930947467375,-0.10288556031228331,0.20765460172489209
hist,尖椒,volume,z,precip_1d,当日降水,mm,4,0.07779716154287815,0.08038472803608329,0.9678102227074323,0.3331391574080417,1408,0.009850116674272935,0.0413284077163113,0.03214152867792646,8.148008274397107,0.009547997366096756,0.9993687142937572,0.6826404954412352,-0.0797569054078451,0.2353512284936014
hist,尖椒,volume,z,precip_1d,当日降水,mm,5,0.15440532897389503,0.08524113839984879,1.811394496511897,0.07007980728373638,1407,0.01260900062037873,0.06779923468715232,0.06135086901795545,8.148008274397107,0.01895007022256858,0.9011744107004915,0.6308011551944316,-0.012667302289808585,0.32147796023759867
hist,尖椒,volume,z,precip_1d,当日降水,mm,6,0.08994688177106647,0.08837747523778862,1.0177579923963114,0.3087929798658282,1406,0.009588350272557,0.036725353333888766,0.04161624753047614,8.148008274397107,0.011039124991281613,0.9993687142937572,0.6826404954412352,-0.08327296969499923,0.26316673323713213
hist,尖椒,volume,z,precip_1d,当日降水,mm,7,-0.017673087749468595,0.04963488970077005,-0.3560617915344015,0.7217942904511037,1405,0.008463321851727712,-0.008109484933863235,0.017005985299280976,8.148008274397107,-0.002169007094040571,0.9993687142937572,0.8136934929015439,-0.11495747156297789,0.07961129606404069
hist,尖椒,volume,z,precip_1d,当日降水,mm,8,-0.005519878028446914,0.04365589503834228,-0.1264406106803879,0.8993831574171915,1404,0.008400741689989055,-0.0012391697069948607,0.009548291935995273,8.148008274397107,-0.000677451205565368,0.9993687142937572,0.8993831574171915,-0.09108543230359778,0.08004567624670395
hist,尖椒,volume,z,precip_1d,当日降水,mm,9,0.01159078546302901,0.05104929189189396,0.22705085679884807,0.8203841966572512,1404,0.008426734393826463,0.0098529418774783,-0.004572892452067734,8.148008274397107,0.001422529908253762,0.9993687142937572,0.8769624171163719,-0.08846582664508315,0.11164739757114117
