target,feature_set,feature,z_value,original_value,ale,mean_abs_shap
price,F_lag,vpd_lag14d,-0.5814871268074933,0.685,-0.031389433301429716,0.009605203602769367
price,F_lag,vpd_lag14d,-0.38705779621018277,0.8390000000000004,-0.035970456233594156,0.009605203602769367
price,F_lag,vpd_lag14d,-0.1850532968883022,0.9990000000000003,-0.03356786157620512,0.009605203602769367
price,F_lag,vpd_lag14d,-0.01966211306851296,1.1300000000000001,-0.03356786157620512,0.009605203602769367
price,F_lag,vpd_lag14d,0.16971710504574994,1.2799999999999998,-0.03379586250809774,0.009605203602769367
price,F_lag,vpd_lag14d,0.3868719418167722,1.4520000000000004,-0.03476245742041069,0.009605203602769367
price,F_lag,vpd_lag14d,0.5446879569119913,1.5770000000000004,-0.03454458927738249,0.009605203602769367
price,F_lag,vpd_lag14d,0.6999789157656866,1.7000000000000002,-0.03454458927738249,0.009605203602769367
price,F_lag,vpd_lag14d,0.876732852672332,1.8399999999999999,-0.03454458927738249,0.009605203602769367
price,F_lag,vpd_lag14d,1.1077754987717336,2.0230000000000006,-0.03454458927738249,0.009605203602769367
price,F_lag,vpd_lag14d,1.4170948883583634,2.2680000000000007,-0.03454458927738249,0.009605203602769367
price,F_lag,vpd_lag14d,1.6721255687522367,2.4699999999999998,-0.03454458927738249,0.009605203602769367
price,F_lag,vpd_lag14d,1.9877575989426752,2.7199999999999998,-0.03454458927738249,0.009605203602769367
price,F_lag,vpd_lag14d,2.7957755962301976,3.3600000000000003,-0.0370913972247713,0.009605203602769367
price,F_wx,soil_moisture_0_7_lag14d,-2.070887590690935,0.07991666666666661,0.001445932169585076,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-1.750133669101718,0.11077083333333332,0.007648569626985511,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-1.45731847532142,0.1389375,0.008867915471985162,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-1.3069691354380746,0.1534,0.009478169765802773,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-1.1696578685322254,0.16660833333333327,0.0093685717388973,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-1.03542202747821,0.1795208333333333,0.04026109634718382,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-0.8500301592267785,0.19735416666666666,0.03923995695638043,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-0.674860833243417,0.21420416666666664,0.03923995695638043,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-0.5537930127381013,0.22585,0.038611995998065314,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-0.344100948671471,0.2460208333333333,0.12118184323393265,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,-0.11236111335718231,0.26831249999999995,0.143773669524953,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,0.06419432005235857,0.2852958333333333,0.09951181693980041,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,0.17291712129326814,0.29575416666666665,0.09562593431154041,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,0.22225388249382413,0.3005,0.09681446028910166,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,0.31317386647974843,0.3092458333333334,0.11055707044961634,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,0.42969352199291444,0.3204541666666667,0.10248927526779919,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,0.6543295567480358,0.3420625,0.17936845033067772,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,0.9612224040754631,0.37158333333333327,0.21206903282943465,0.08734309512857492
price,F_wx,soil_moisture_0_7_lag14d,1.3066663641934924,0.4048125,0.08374988799707862,0.08734309512857492
price,F_wx,temp_max_lag3d,-2.2510286559856993,-14.250000000000002,0.012040535906101046,0.0793135791614584
price,F_wx,temp_max_lag3d,-1.8181621320702188,-8.700000000000001,0.13275481215595436,0.0793135791614584
price,F_wx,temp_max_lag3d,-1.455490179600492,-4.049999999999999,0.06634248337583386,0.0793135791614584
price,F_wx,temp_max_lag3d,-1.1216759953917972,0.23000000000000043,0.07773701871471504,0.0793135791614584
price,F_wx,temp_max_lag3d,-0.8174995191268649,4.130000000000001,0.07969597808431542,0.0793135791614584
price,F_wx,temp_max_lag3d,-0.49616436984185974,8.25,0.08359242222455787,0.0793135791614584
price,F_wx,temp_max_lag3d,-0.1958875919905806,12.100000000000001,0.08667853528787015,0.0793135791614584
price,F_wx,temp_max_lag3d,0.0466736493386347,15.210000000000003,0.35199039397467374,0.0793135791614584
price,F_wx,temp_max_lag3d,0.2533576652622424,17.860000000000003,0.35400554434257725,0.0793135791614584
price,F_wx,temp_max_lag3d,0.4943590272259961,20.95,0.3500593289173501,0.0793135791614584
price,F_wx,temp_max_lag3d,0.685444249494992,23.4,0.3327167292655439,0.0793135791614584
price,F_wx,temp_max_lag3d,0.7876163479327012,24.710000000000015,0.3327167292655439,0.0793135791614584
price,F_wx,temp_max_lag3d,0.8851088082740255,25.960000000000015,0.33043273115694305,0.0793135791614584
price,F_wx,temp_max_lag3d,0.9896207257599241,27.299999999999997,0.3149190782613232,0.0793135791614584
price,F_wx,temp_max_lag3d,1.0754140908602896,28.4,0.31358802322275164,0.0793135791614584
price,F_wx,temp_max_lag3d,1.126890109920509,29.060000000000002,0.3068530394756269,0.0793135791614584
price,F_wx,temp_max_lag3d,1.1853855861253038,29.810000000000002,0.2364827583648063,0.0793135791614584
price,F_wx,temp_max_lag3d,1.2625996147156326,30.800000000000004,0.2287834034607928,0.0793135791614584
price,F_wx,temp_max_lag3d,1.4068884560207926,32.65,0.2262121041973837,0.0793135791614584
price,F_wx,temp_max_lag3d,1.5706757893942176,34.75,0.2262121041973837,0.0793135791614584
price,F_wx,soil_moisture_0_7_lag7d,-2.0458916443639077,0.07991666666666664,-0.0052379495066219965,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-1.7148772356409674,0.1120416666666666,0.0017515405099669343,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-1.415633340855118,0.1410833333333333,0.0017515405099669343,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-1.265882594081367,0.15561666666666668,0.0017515405099669343,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-1.138800538333001,0.16795,0.0023429691428946357,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-1.019575244815024,0.1795208333333333,0.004692731638294367,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-0.8358214615031968,0.19735416666666666,0.017013692496518414,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-0.6676953363982634,0.21367083333333334,0.017013692496518414,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-0.5882690515555343,0.22137916666666668,0.017013692496518414,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-0.4067048577177503,0.239,0.04243453216964907,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,-0.16971399699782394,0.262,0.06302217585212068,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,0.028422383839579415,0.2812291666666668,0.07905676378053635,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,0.1694577058441007,0.29491666666666677,0.0592531699783789,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,0.2269880959464003,0.3005,0.0592531699783789,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,0.29907281608204506,0.30749583333333336,0.08016040825223807,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,0.4145629275560673,0.31870416666666673,0.08167132513712931,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,0.6552460371930062,0.3420625,0.11966729559540971,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,0.9594272415771867,0.37158333333333327,0.1344155912907786,0.05459017924954265
price,F_wx,soil_moisture_0_7_lag7d,1.3018189289397617,0.4048125,0.11509658286272889,0.05459017924954265
price,F_wx,precip_7d_lag3d,-0.6725204997334813,0.050000000000007816,0.031164010265859785,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.657947421531623,0.4300000000000175,0.0287707781674241,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.61959721573726,1.4300000000000175,0.03202886678937748,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.5843150264064463,2.350000000000014,0.03202886678937748,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.5651399235092649,2.850000000000012,-0.02419857985413358,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.5428968041485343,3.4300000000000157,0.05895706423732491,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.512216639513044,4.230000000000015,0.0481096894258579,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.46926440902335753,5.350000000000014,0.0483780992469056,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.3503787710608322,8.450000000000022,0.05285294584030033,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.1816378655656345,12.850000000000044,0.056008190392935975,0.05067123812273986
price,F_wx,precip_7d_lag3d,-0.05124716586480062,16.250000000000043,0.06439827513991453,0.05067123812273986
price,F_wx,precip_7d_lag3d,0.11941124992011352,20.700000000000024,0.06310077222959604,0.05067123812273986
price,F_wx,precip_7d_lag3d,0.3610175464245998,27.00000000000002,-0.0387795516435554,0.05067123812273986
price,F_wx,precip_7d_lag3d,0.7299465261663721,36.62000000000005,-0.037890325562041735,0.05067123812273986
price,F_wx,precip_7d_lag3d,1.1498812796146458,47.57000000000004,-0.03265375894283864,0.05067123812273986
price,F_wx,precip_7d_lag3d,1.5786365803956226,58.75000000000003,-0.004255471747144746,0.05067123812273986
price,F_wx,precip_7d_lag3d,2.2248375480306377,75.60000000000002,-0.0007717293832378985,0.05067123812273986
price,F_wx,precip_7d_lag3d,6.403092469326477,184.55,0.09444537287867685,0.05067123812273986
price,F_wx,temp_max_lag1d,-2.253380714596437,-14.149999999999999,0.026052991575722245,0.04390117858120627
price,F_wx,temp_max_lag1d,-1.7392392173097226,-7.549999999999997,0.06683412620844635,0.04390117858120627
price,F_wx,temp_max_lag1d,-1.3380530489723623,-2.400000000000002,0.0765972363978312,0.04390117858120627
price,F_wx,temp_max_lag1d,-1.0132091029593928,1.7699999999999996,0.09323391545308261,0.04390117858120627
price,F_wx,temp_max_lag1d,-0.7327682862575484,5.370000000000001,0.13166917082065627,0.04390117858120627
